Fecha;CCAA;confirmados;hospitalizados;UCI;fallecidos
2020-02-02;Madrid;1;97;4;0
2020-02-02;Murcia;0;3;0;0
2020-02-02;Navarra;0;5;0;0
2020-02-02;País Vasco;0;8;1;0
2020-02-02;No Consta;0;9;0;0
2020-02-03;España;2;366;10;0
2020-02-03;Andalucía;0;37;1;0
2020-02-03;Aragón;0;2;0;0
2020-02-03;Asturias;0;4;0;0
2020-02-03;Canarias;1;11;0;0
2020-02-03;Cantabria;0;0;0;0
2020-02-03;Castilla y León;0;5;0;0
2020-02-03;Castilla-La Mancha;0;1;0;0
2020-02-03;Cataluña;0;128;2;0
2020-02-03;Ceuta y Melilla;0;0;0;0
2020-02-03;Comunidad Valenciana;0;40;0;0
2020-02-03;Extremadura;0;0;0;0
2020-02-03;Galicia;0;9;2;0
2020-02-03;Islas Baleares;0;0;0;0
2020-02-03;La Rioja;0;0;0;0
2020-02-03;Madrid;1;102;4;0
2020-02-03;Murcia;0;3;0;0
2020-02-03;Navarra;0;5;0;0
2020-02-03;País Vasco;0;9;1;0
2020-02-03;No Consta;0;10;0;0
2020-02-04;España;2;379;10;0
2020-02-04;Andalucía;0;39;1;0
2020-02-04;Aragón;0;2;0;0
2020-02-04;Asturias;0;4;0;0
2020-02-04;Canarias;1;11;0;0
2020-02-04;Cantabria;0;0;0;0
2020-02-04;Castilla y León;0;8;0;0
2020-02-04;Castilla-La Mancha;0;1;0;0
2020-02-04;Cataluña;0;131;2;0
2020-02-04;Ceuta y Melilla;0;0;0;0
2020-02-04;Comunidad Valenciana;0;40;0;0
2020-02-04;Extremadura;0;0;0;0
2020-02-04;Galicia;0;9;2;0
2020-02-04;Islas Baleares;0;0;0;0
2020-02-04;La Rioja;0;0;0;0
2020-02-04;Madrid;1;106;4;0
2020-02-04;Murcia;0;3;0;0
2020-02-04;Navarra;0;5;0;0
2020-02-04;País Vasco;0;10;1;0
2020-02-04;No Consta;0;10;0;0
2020-02-05;España;2;388;11;0
2020-02-05;Andalucía;0;40;1;0
2020-02-05;Aragón;0;2;0;0
2020-02-05;Asturias;0;4;0;0
2020-02-05;Canarias;1;11;0;0
2020-02-05;Cantabria;0;0;0;0
2020-02-05;Castilla y León;0;9;0;0
2020-02-05;Castilla-La Mancha;0;1;0;0
2020-02-05;Cataluña;0;132;2;0
2020-02-05;Ceuta y Melilla;0;0;0;0
2020-02-05;Comunidad Valenciana;0;40;0;0
2020-02-05;Extremadura;0;0;0;0
2020-02-05;Galicia;0;10;2;0
2020-02-05;Islas Baleares;0;0;0;0
2020-02-05;La Rioja;0;0;0;0
2020-02-05;Madrid;1;111;5;0
2020-02-05;Murcia;0;3;0;0
2020-02-05;Navarra;0;5;0;0
2020-02-05;País Vasco;0;10;1;0
2020-02-05;No Consta;0;10;0;0
2020-02-06;España;2;405;12;0
2020-02-06;Andalucía;0;40;2;0
2020-02-06;Aragón;0;3;0;0
2020-02-06;Asturias;0;4;0;0
2020-02-06;Canarias;1;11;0;0
2020-02-06;Cantabria;0;0;0;0
2020-02-06;Castilla y León;0;10;0;0
2020-02-06;Castilla-La Mancha;0;1;0;0
2020-02-06;Cataluña;0;138;2;0
2020-02-06;Ceuta y Melilla;0;0;0;0
2020-02-06;Comunidad Valenciana;0;40;0;0
2020-02-06;Extremadura;0;0;0;0
2020-02-06;Galicia;0;11;2;0
2020-02-06;Islas Baleares;0;0;0;0
2020-02-06;La Rioja;0;0;0;0
2020-02-06;Madrid;1;116;5;0
2020-02-06;Murcia;0;3;0;0
2020-02-06;Navarra;0;6;0;0
2020-02-06;País Vasco;0;11;1;0
2020-02-06;No Consta;0;11;0;0
2020-02-07;España;2;424;15;0
2020-02-07;Andalucía;0;42;2;0
2020-02-07;Aragón;0;3;0;0
2020-02-07;Asturias;0;4;0;0
2020-02-07;Canarias;1;11;0;0
2020-02-07;Cantabria;0;0;0;0
2020-02-07;Castilla y León;0;11;0;0
2020-02-07;Castilla-La Mancha;0;1;0;0
2020-02-07;Cataluña;0;142;2;0
2020-02-07;Ceuta y Melilla;0;0;0;0
2020-02-07;Comunidad Valenciana;0;42;0;0
2020-02-07;Extremadura;0;0;0;0
2020-02-07;Galicia;0;12;3;0
2020-02-07;Islas Baleares;0;0;0;0
2020-02-07;La Rioja;0;0;0;0
2020-02-07;Madrid;1;121;6;0
2020-02-07;Murcia;0;3;0;0
2020-02-07;Navarra;0;7;0;0
2020-02-07;País Vasco;0;14;2;0
2020-02-07;No Consta;0;11;0;0
2020-02-08;España;2;430;15;0
2020-02-08;Andalucía;0;42;2;0
2020-02-08;Aragón;0;3;0;0
2020-02-08;Asturias;0;4;0;0
2020-02-08;Canarias;1;11;0;0
2020-02-08;Cantabria;0;0;0;0
2020-02-08;Castilla y León;0;11;0;0
2020-02-08;Castilla-La Mancha;0;1;0;0
2020-02-08;Cataluña;0;144;2;0
2020-02-08;Ceuta y Melilla;0;0;0;0
2020-02-08;Comunidad Valenciana;0;42;0;0
2020-02-08;Extremadura;0;0;0;0
2020-02-08;Galicia;0;12;3;0
2020-02-08;Islas Baleares;0;0;0;0
2020-02-08;La Rioja;0;0;0;0
2020-02-08;Madrid;1;124;6;0
2020-02-08;Murcia;0;3;0;0
2020-02-08;Navarra;0;7;0;0
2020-02-08;País Vasco;0;15;2;0
2020-02-08;No Consta;0;11;0;0
2020-02-09;España;3;437;15;0
2020-02-09;Andalucía;0;43;2;0
2020-02-09;Aragón;0;3;0;0
2020-02-09;Asturias;0;4;0;0
2020-02-09;Canarias;1;11;0;0
2020-02-09;Cantabria;0;0;0;0
2020-02-09;Castilla y León;0;11;0;0
2020-02-09;Castilla-La Mancha;0;1;0;0
2020-02-09;Cataluña;0;146;2;0
2020-02-09;Ceuta y Melilla;0;0;0;0
2020-02-09;Comunidad Valenciana;0;42;0;0
2020-02-09;Extremadura;0;0;0;0
2020-02-09;Galicia;0;12;3;0
2020-02-09;Islas Baleares;1;1;0;0
2020-02-09;La Rioja;0;0;0;0
2020-02-09;Madrid;1;127;6;0
2020-02-09;Murcia;0;3;0;0
2020-02-09;Navarra;0;7;0;0
2020-02-09;País Vasco;0;15;2;0
2020-02-09;No Consta;0;11;0;0
2020-02-10;España;3;454;17;0
2020-02-10;Andalucía;0;44;2;0
2020-02-10;Aragón;0;4;0;0
2020-02-10;Asturias;0;5;0;0
2020-02-10;Canarias;1;11;0;0
2020-02-10;Cantabria;0;0;0;0
2020-02-10;Castilla y León;0;12;0;0
2020-02-10;Castilla-La Mancha;0;1;0;0
2020-02-10;Cataluña;0;151;2;0
2020-02-10;Ceuta y Melilla;0;0;0;0
2020-02-10;Comunidad Valenciana;0;42;0;0
2020-02-10;Extremadura;0;0;0;0
2020-02-10;Galicia;0;12;3;0
2020-02-10;Islas Baleares;1;1;0;0
2020-02-10;La Rioja;0;0;0;0
2020-02-10;Madrid;1;133;7;0
2020-02-10;Murcia;0;3;0;0
2020-02-10;Navarra;0;7;0;0
2020-02-10;País Vasco;0;15;2;0
2020-02-10;No Consta;0;13;1;0
2020-02-11;España;3;475;19;0
2020-02-11;Andalucía;0;46;2;0
2020-02-11;Aragón;0;4;0;0
2020-02-11;Asturias;0;5;0;0
2020-02-11;Canarias;1;11;0;0
2020-02-11;Cantabria;0;0;0;0
2020-02-11;Castilla y León;0;12;0;0
2020-02-11;Castilla-La Mancha;0;1;0;0
2020-02-11;Cataluña;0;159;2;0
2020-02-11;Ceuta y Melilla;0;0;0;0
2020-02-11;Comunidad Valenciana;0;43;0;0
2020-02-11;Extremadura;0;0;0;0
2020-02-11;Galicia;0;12;3;0
2020-02-11;Islas Baleares;1;1;0;0
2020-02-11;La Rioja;0;0;0;0
2020-02-11;Madrid;1;139;9;0
2020-02-11;Murcia;0;4;0;0
2020-02-11;Navarra;0;8;0;0
2020-02-11;País Vasco;0;17;2;0
2020-02-11;No Consta;0;13;1;0
2020-02-12;España;6;494;19;0
2020-02-12;Andalucía;0;47;2;0
2020-02-12;Aragón;0;4;0;0
2020-02-12;Asturias;0;5;0;0
2020-02-12;Canarias;1;11;0;0
2020-02-12;Cantabria;0;0;0;0
2020-02-12;Castilla y León;0;13;0;0
2020-02-12;Castilla-La Mancha;0;1;0;0
2020-02-12;Cataluña;2;165;2;0
2020-02-12;Ceuta y Melilla;0;0;0;0
2020-02-12;Comunidad Valenciana;0;43;0;0
2020-02-12;Extremadura;0;0;0;0
2020-02-12;Galicia;0;12;3;0
2020-02-12;Islas Baleares;1;1;0;0
2020-02-12;La Rioja;0;0;0;0
2020-02-12;Madrid;2;148;9;0
2020-02-12;Murcia;0;5;0;0
2020-02-12;Navarra;0;8;0;0
2020-02-12;País Vasco;0;17;2;0
2020-02-12;No Consta;0;14;1;0
2020-02-13;España;6;513;20;1
2020-02-13;Andalucía;0;48;2;0
2020-02-13;Aragón;0;4;0;0
2020-02-13;Asturias;0;5;0;0
2020-02-13;Canarias;1;11;0;0
2020-02-13;Cantabria;0;0;0;0
2020-02-13;Castilla y León;0;13;0;0
2020-02-13;Castilla-La Mancha;0;1;0;0
2020-02-13;Cataluña;2;172;2;0
2020-02-13;Ceuta y Melilla;0;0;0;0
2020-02-13;Comunidad Valenciana;0;44;1;1
2020-02-13;Extremadura;0;0;0;0
2020-02-13;Galicia;0;12;3;0
2020-02-13;Islas Baleares;1;1;0;0
2020-02-13;La Rioja;0;1;0;0
2020-02-13;Madrid;2;156;9;0
2020-02-13;Murcia;0;6;0;0
2020-02-13;Navarra;0;8;0;0
2020-02-13;País Vasco;0;17;2;0
2020-02-13;No Consta;0;14;1;0
2020-02-14;España;6;529;20;1
2020-02-14;Andalucía;0;52;2;0
2020-02-14;Aragón;0;4;0;0
2020-02-14;Asturias;0;5;0;0
2020-02-14;Canarias;1;11;0;0
2020-02-14;Cantabria;0;0;0;0
2020-02-14;Castilla y León;0;13;0;0
2020-02-14;Castilla-La Mancha;0;1;0;0
2020-02-14;Cataluña;2;174;2;0
2020-02-14;Ceuta y Melilla;0;0;0;0
2020-02-14;Comunidad Valenciana;0;45;1;1
2020-02-14;Extremadura;0;0;0;0
2020-02-14;Galicia;0;13;3;0
2020-02-14;Islas Baleares;1;1;0;0
2020-02-14;La Rioja;0;1;0;0
2020-02-14;Madrid;2;161;9;0
2020-02-14;Murcia;0;8;0;0
2020-02-14;Navarra;0;8;0;0
2020-02-14;País Vasco;0;17;2;0
2020-02-14;No Consta;0;15;1;0
2020-02-15;España;6;541;23;1
2020-02-15;Andalucía;0;55;2;0
2020-02-15;Aragón;0;4;1;0
2020-02-15;Asturias;0;5;0;0
2020-02-15;Canarias;1;11;0;0
2020-02-15;Cantabria;0;0;0;0
2020-02-15;Castilla y León;0;14;0;0
2020-02-15;Castilla-La Mancha;0;1;0;0
2020-02-15;Cataluña;2;178;2;0
2020-02-15;Ceuta y Melilla;0;0;0;0
2020-02-15;Comunidad Valenciana;0;46;1;1
2020-02-15;Extremadura;0;0;0;0
2020-02-15;Galicia;0;13;3;0
2020-02-15;Islas Baleares;1;1;0;0
2020-02-15;La Rioja;0;1;0;0
2020-02-15;Madrid;2;164;11;0
2020-02-15;Murcia;0;8;0;0
2020-02-15;Navarra;0;8;0;0
2020-02-15;País Vasco;0;17;2;0
2020-02-15;No Consta;0;15;1;0
2020-02-16;España;6;554;24;1
2020-02-16;Andalucía;0;55;2;0
2020-02-16;Aragón;0;5;1;0
2020-02-16;Asturias;0;5;0;0
2020-02-16;Canarias;1;14;1;0
2020-02-16;Cantabria;0;0;0;0
2020-02-16;Castilla y León;0;14;0;0
2020-02-16;Castilla-La Mancha;0;1;0;0
2020-02-16;Cataluña;2;183;2;0
2020-02-16;Ceuta y Melilla;0;0;0;0
2020-02-16;Comunidad Valenciana;0;46;1;1
2020-02-16;Extremadura;0;1;0;0
2020-02-16;Galicia;0;13;3;0
2020-02-16;Islas Baleares;1;1;0;0
2020-02-16;La Rioja;0;1;0;0
2020-02-16;Madrid;2;166;11;0
2020-02-16;Murcia;0;8;0;0
2020-02-16;Navarra;0;9;0;0
2020-02-16;País Vasco;0;17;2;0
2020-02-16;No Consta;0;15;1;0
2020-02-17;España;6;582;27;1
2020-02-17;Andalucía;0;55;2;0
2020-02-17;Aragón;0;5;1;0
2020-02-17;Asturias;0;7;0;0
2020-02-17;Canarias;1;15;1;0
2020-02-17;Cantabria;0;0;0;0
2020-02-17;Castilla y León;0;14;0;0
2020-02-17;Castilla-La Mancha;0;1;0;0
2020-02-17;Cataluña;2;191;2;0
2020-02-17;Ceuta y Melilla;0;0;0;0
2020-02-17;Comunidad Valenciana;0;47;1;1
2020-02-17;Extremadura;0;1;0;0
2020-02-17;Galicia;0;14;3;0
2020-02-17;Islas Baleares;1;1;0;0
2020-02-17;La Rioja;0;1;0;0
2020-02-17;Madrid;2;176;14;0
2020-02-17;Murcia;0;8;0;0
2020-02-17;Navarra;0;9;0;0
2020-02-17;País Vasco;0;22;2;0
2020-02-17;No Consta;0;15;1;0
2020-02-18;España;6;610;28;1
2020-02-18;Andalucía;0;57;2;0
2020-02-18;Aragón;0;5;1;0
2020-02-18;Asturias;0;7;0;0
2020-02-18;Canarias;1;15;1;0
2020-02-18;Cantabria;0;0;0;0
2020-02-18;Castilla y León;0;14;0;0
2020-02-18;Castilla-La Mancha;0;1;0;0
2020-02-18;Cataluña;2;200;2;0
2020-02-18;Ceuta y Melilla;0;0;0;0
2020-02-18;Comunidad Valenciana;0;48;1;1
2020-02-18;Extremadura;0;2;0;0
2020-02-18;Galicia;0;14;3;0
2020-02-18;Islas Baleares;1;1;0;0
2020-02-18;La Rioja;0;1;0;0
2020-02-18;Madrid;2;189;15;0
2020-02-18;Murcia;0;8;0;0
2020-02-18;Navarra;0;10;0;0
2020-02-18;País Vasco;0;22;2;0
2020-02-18;No Consta;0;16;1;0
2020-02-19;España;6;648;31;1
2020-02-19;Andalucía;0;60;2;0
2020-02-19;Aragón;0;6;1;0
2020-02-19;Asturias;0;7;0;0
2020-02-19;Canarias;1;15;1;0
2020-02-19;Cantabria;0;0;0;0
2020-02-19;Castilla y León;0;14;0;0
2020-02-19;Castilla-La Mancha;0;3;0;0
2020-02-19;Cataluña;2;210;3;0
2020-02-19;Ceuta y Melilla;0;0;0;0
2020-02-19;Comunidad Valenciana;0;50;2;1
2020-02-19;Extremadura;0;2;0;0
2020-02-19;Galicia;0;14;3;0
2020-02-19;Islas Baleares;1;1;0;0
2020-02-19;La Rioja;0;2;0;0
2020-02-19;Madrid;2;203;16;0
2020-02-19;Murcia;0;9;0;0
2020-02-19;Navarra;0;10;0;0
2020-02-19;País Vasco;0;26;2;0
2020-02-19;No Consta;0;16;1;0
2020-02-20;España;6;688;32;1
2020-02-20;Andalucía;0;61;3;0
2020-02-20;Aragón;0;7;1;0
2020-02-20;Asturias;0;7;0;0
2020-02-20;Canarias;1;15;1;0
2020-02-20;Cantabria;0;0;0;0
2020-02-20;Castilla y León;0;15;0;0
2020-02-20;Castilla-La Mancha;0;4;0;0
2020-02-20;Cataluña;2;223;3;0
2020-02-20;Ceuta y Melilla;0;0;0;0
2020-02-20;Comunidad Valenciana;0;52;2;1
2020-02-20;Extremadura;0;2;0;0
2020-02-20;Galicia;0;15;3;0
2020-02-20;Islas Baleares;1;1;0;0
2020-02-20;La Rioja;0;2;0;0
2020-02-20;Madrid;2;218;16;0
2020-02-20;Murcia;0;9;0;0
2020-02-20;Navarra;0;12;0;0
2020-02-20;País Vasco;0;27;2;0
2020-02-20;No Consta;0;18;1;0
2020-02-21;España;7;728;34;1
2020-02-21;Andalucía;0;63;3;0
2020-02-21;Aragón;0;7;1;0
2020-02-21;Asturias;0;7;0;0
2020-02-21;Canarias;1;16;1;0
2020-02-21;Cantabria;0;0;0;0
2020-02-21;Castilla y León;0;16;0;0
2020-02-21;Castilla-La Mancha;0;4;0;0
2020-02-21;Cataluña;3;235;4;0
2020-02-21;Ceuta y Melilla;0;0;0;0
2020-02-21;Comunidad Valenciana;0;53;3;1
2020-02-21;Extremadura;0;2;0;0
2020-02-21;Galicia;0;15;3;0
2020-02-21;Islas Baleares;1;1;0;0
2020-02-21;La Rioja;0;2;0;0
2020-02-21;Madrid;2;237;16;0
2020-02-21;Murcia;0;9;0;0
2020-02-21;Navarra;0;13;0;0
2020-02-21;País Vasco;0;29;2;0
2020-02-21;No Consta;0;19;1;0
2020-02-22;España;8;756;37;1
2020-02-22;Andalucía;0;64;3;0
2020-02-22;Aragón;0;8;1;0
2020-02-22;Asturias;0;7;0;0
2020-02-22;Canarias;1;17;1;0
2020-02-22;Cantabria;0;0;0;0
2020-02-22;Castilla y León;1;18;0;0
2020-02-22;Castilla-La Mancha;0;4;0;0
2020-02-22;Cataluña;3;245;5;0
2020-02-22;Ceuta y Melilla;0;0;0;0
2020-02-22;Comunidad Valenciana;0;54;3;1
2020-02-22;Extremadura;0;2;0;0
2020-02-22;Galicia;0;16;4;0
2020-02-22;Islas Baleares;1;1;0;0
2020-02-22;La Rioja;0;2;0;0
2020-02-22;Madrid;2;245;17;0
2020-02-22;Murcia;0;10;0;0
2020-02-22;Navarra;0;13;0;0
2020-02-22;País Vasco;0;31;2;0
2020-02-22;No Consta;0;19;1;0
2020-02-23;España;10;779;43;1
2020-02-23;Andalucía;0;65;3;0
2020-02-23;Aragón;0;8;3;0
2020-02-23;Asturias;0;7;0;0
2020-02-23;Canarias;1;18;1;0
2020-02-23;Cantabria;0;0;0;0
2020-02-23;Castilla y León;1;18;1;0
2020-02-23;Castilla-La Mancha;0;4;0;0
2020-02-23;Cataluña;3;253;5;0
2020-02-23;Ceuta y Melilla;0;0;0;0
2020-02-23;Comunidad Valenciana;0;56;4;1
2020-02-23;Extremadura;0;2;0;0
2020-02-23;Galicia;0;16;4;0
2020-02-23;Islas Baleares;1;1;0;0
2020-02-23;La Rioja;2;2;0;0
2020-02-23;Madrid;2;253;18;0
2020-02-23;Murcia;0;11;0;0
2020-02-23;Navarra;0;14;1;0
2020-02-23;País Vasco;0;32;2;0
2020-02-23;No Consta;0;19;1;0
2020-02-24;España;12;825;48;1
2020-02-24;Andalucía;0;66;3;0
2020-02-24;Aragón;1;8;3;0
2020-02-24;Asturias;0;7;0;0
2020-02-24;Canarias;1;18;1;0
2020-02-24;Cantabria;0;0;0;0
2020-02-24;Castilla y León;1;18;1;0
2020-02-24;Castilla-La Mancha;0;6;1;0
2020-02-24;Cataluña;3;267;5;0
2020-02-24;Ceuta y Melilla;0;0;0;0
2020-02-24;Comunidad Valenciana;0;59;4;1
2020-02-24;Extremadura;0;2;0;0
2020-02-24;Galicia;0;18;4;0
2020-02-24;Islas Baleares;1;1;0;0
2020-02-24;La Rioja;2;2;0;0
2020-02-24;Madrid;3;271;22;0
2020-02-24;Murcia;0;12;0;0
2020-02-24;Navarra;0;16;1;0
2020-02-24;País Vasco;0;33;2;0
2020-02-24;No Consta;0;21;1;0
2020-02-25;España;13;871;55;1
2020-02-25;Andalucía;0;71;3;0
2020-02-25;Aragón;1;8;3;0
2020-02-25;Asturias;0;8;1;0
2020-02-25;Canarias;2;20;1;0
2020-02-25;Cantabria;0;0;0;0
2020-02-25;Castilla y León;1;20;2;0
2020-02-25;Castilla-La Mancha;0;6;2;0
2020-02-25;Cataluña;3;278;6;0
2020-02-25;Ceuta y Melilla;0;0;0;0
2020-02-25;Comunidad Valenciana;0;61;5;1
2020-02-25;Extremadura;0;3;0;0
2020-02-25;Galicia;0;18;4;0
2020-02-25;Islas Baleares;1;1;0;0
2020-02-25;La Rioja;2;2;0;0
2020-02-25;Madrid;3;287;23;0
2020-02-25;Murcia;0;13;0;0
2020-02-25;Navarra;0;16;1;0
2020-02-25;País Vasco;0;36;2;0
2020-02-25;No Consta;0;23;2;0
2020-02-26;España;20;932;59;1
2020-02-26;Andalucía;1;74;3;0
2020-02-26;Aragón;1;9;3;0
2020-02-26;Asturias;0;8;1;0
2020-02-26;Canarias;2;23;1;0
2020-02-26;Cantabria;0;0;0;0
2020-02-26;Castilla y León;1;24;3;0
2020-02-26;Castilla-La Mancha;0;6;2;0
2020-02-26;Cataluña;3;293;6;0
2020-02-26;Ceuta y Melilla;0;0;0;0
2020-02-26;Comunidad Valenciana;1;64;5;1
2020-02-26;Extremadura;0;3;0;0
2020-02-26;Galicia;0;20;4;0
2020-02-26;Islas Baleares;1;1;0;0
2020-02-26;La Rioja;3;2;0;0
2020-02-26;Madrid;7;312;26;0
2020-02-26;Murcia;0;13;0;0
2020-02-26;Navarra;0;17;1;0
2020-02-26;País Vasco;0;38;2;0
2020-02-26;No Consta;0;25;2;0
2020-02-27;España;43;993;63;1
2020-02-27;Andalucía;2;76;3;0
2020-02-27;Aragón;1;12;3;0
2020-02-27;Asturias;0;8;1;0
2020-02-27;Canarias;5;23;1;0
2020-02-27;Cantabria;0;0;0;0
2020-02-27;Castilla y León;4;26;3;0
2020-02-27;Castilla-La Mancha;0;8;2;0
2020-02-27;Cataluña;6;307;6;0
2020-02-27;Ceuta y Melilla;0;0;0;0
2020-02-27;Comunidad Valenciana;6;69;5;1
2020-02-27;Extremadura;1;3;0;0
2020-02-27;Galicia;0;20;4;0
2020-02-27;Islas Baleares;3;2;0;0
2020-02-27;La Rioja;3;2;0;0
2020-02-27;Madrid;10;336;28;0
2020-02-27;Murcia;0;13;1;0
2020-02-27;Navarra;1;19;1;0
2020-02-27;País Vasco;1;41;3;0
2020-02-27;No Consta;0;28;2;0
2020-02-28;España;66;1056;71;1
2020-02-28;Andalucía;8;78;3;0
2020-02-28;Aragón;2;13;4;0
2020-02-28;Asturias;0;8;1;0
2020-02-28;Canarias;6;24;2;0
2020-02-28;Cantabria;0;0;0;0
2020-02-28;Castilla y León;4;28;4;0
2020-02-28;Castilla-La Mancha;0;11;2;0
2020-02-28;Cataluña;8;320;7;0
2020-02-28;Ceuta y Melilla;0;0;0;0
2020-02-28;Comunidad Valenciana;11;72;5;1
2020-02-28;Extremadura;1;4;0;0
2020-02-28;Galicia;0;21;4;0
2020-02-28;Islas Baleares;4;3;0;0
2020-02-28;La Rioja;3;2;0;0
2020-02-28;Madrid;16;364;31;0
2020-02-28;Murcia;0;13;1;0
2020-02-28;Navarra;2;20;2;0
2020-02-28;País Vasco;1;44;3;0
2020-02-28;No Consta;0;31;2;0
2020-02-29;España;85;1105;75;1
2020-02-29;Andalucía;11;80;4;0
2020-02-29;Aragón;2;15;5;0
2020-02-29;Asturias;1;10;2;0
2020-02-29;Canarias;7;25;2;0
2020-02-29;Cantabria;1;0;0;0
2020-02-29;Castilla y León;4;29;4;0
2020-02-29;Castilla-La Mancha;0;13;3;0
2020-02-29;Cataluña;8;327;7;0
2020-02-29;Ceuta y Melilla;0;0;0;0
2020-02-29;Comunidad Valenciana;15;74;5;1
2020-02-29;Extremadura;2;4;0;0
2020-02-29;Galicia;0;22;4;0
2020-02-29;Islas Baleares;4;3;0;0
2020-02-29;La Rioja;4;3;0;0
2020-02-29;Madrid;22;385;31;0
2020-02-29;Murcia;0;13;1;0
2020-02-29;Navarra;3;22;2;0
2020-02-29;País Vasco;1;47;3;0
2020-02-29;No Consta;0;33;2;0
2020-03-01;España;122;1175;81;1
2020-03-01;Andalucía;11;84;6;0
2020-03-01;Aragón;2;15;5;0
2020-03-01;Asturias;1;11;2;0
2020-03-01;Canarias;7;26;2;0
2020-03-01;Cantabria;1;0;0;0
2020-03-01;Castilla y León;9;32;4;0
2020-03-01;Castilla-La Mancha;2;14;3;0
2020-03-01;Cataluña;10;345;8;0
2020-03-01;Ceuta y Melilla;0;0;0;0
2020-03-01;Comunidad Valenciana;15;75;5;1
2020-03-01;Extremadura;5;5;0;0
2020-03-01;Galicia;0;23;4;0
2020-03-01;Islas Baleares;5;3;0;0
2020-03-01;La Rioja;4;3;0;0
2020-03-01;Madrid;45;419;34;0
2020-03-01;Murcia;0;13;1;0
2020-03-01;Navarra;3;22;2;0
2020-03-01;País Vasco;2;49;3;0
2020-03-01;No Consta;0;36;2;0
2020-03-02;España;194;1314;91;1
2020-03-02;Andalucía;12;93;6;0
2020-03-02;Aragón;2;16;5;0
2020-03-02;Asturias;1;12;2;0
2020-03-02;Canarias;7;27;2;0
2020-03-02;Cantabria;10;0;0;0
2020-03-02;Castilla y León;10;36;4;0
2020-03-02;Castilla-La Mancha;3;20;3;0
2020-03-02;Cataluña;17;376;10;0
2020-03-02;Ceuta y Melilla;1;0;0;0
2020-03-02;Comunidad Valenciana;21;79;5;1
2020-03-02;Extremadura;7;6;0;0
2020-03-02;Galicia;0;24;4;0
2020-03-02;Islas Baleares;6;4;0;0
2020-03-02;La Rioja;4;4;0;0
2020-03-02;Madrid;84;486;41;0
2020-03-02;Murcia;0;14;1;0
2020-03-02;Navarra;4;23;2;0
2020-03-02;País Vasco;5;54;3;0
2020-03-02;No Consta;0;40;3;0
2020-03-03;España;279;1474;108;2
2020-03-03;Andalucía;13;106;9;0
2020-03-03;Aragón;2;18;6;0
2020-03-03;Asturias;3;13;2;0
2020-03-03;Canarias;8;30;2;0
2020-03-03;Cantabria;10;0;0;0
2020-03-03;Castilla y León;17;40;4;0
2020-03-03;Castilla-La Mancha;8;26;4;0
2020-03-03;Cataluña;26;393;11;0
2020-03-03;Ceuta y Melilla;1;0;0;0
2020-03-03;Comunidad Valenciana;26;83;6;1
2020-03-03;Extremadura;8;7;1;0
2020-03-03;Galicia;1;25;4;0
2020-03-03;Islas Baleares;10;5;0;0
2020-03-03;La Rioja;9;6;0;0
2020-03-03;Madrid;123;575;47;1
2020-03-03;Murcia;0;14;1;0
2020-03-03;Navarra;4;24;2;0
2020-03-03;País Vasco;9;66;5;0
2020-03-03;No Consta;1;43;4;0
2020-03-04;España;378;1643;123;4
2020-03-04;Andalucía;13;117;12;0
2020-03-04;Aragón;4;18;6;0
2020-03-04;Asturias;5;13;2;0
2020-03-04;Canarias;8;31;2;0
2020-03-04;Cantabria;10;0;0;0
2020-03-04;Castilla y León;17;42;4;0
2020-03-04;Castilla-La Mancha;10;31;5;1
2020-03-04;Cataluña;37;421;13;0
2020-03-04;Ceuta y Melilla;1;0;0;0
2020-03-04;Comunidad Valenciana;29;86;6;1
2020-03-04;Extremadura;8;7;1;0
2020-03-04;Galicia;3;28;4;0
2020-03-04;Islas Baleares;14;8;1;0
2020-03-04;La Rioja;20;8;0;0
2020-03-04;Madrid;180;675;53;1
2020-03-04;Murcia;0;14;1;0
2020-03-04;Navarra;4;26;2;0
2020-03-04;País Vasco;14;72;7;1
2020-03-04;No Consta;1;46;4;0
2020-03-05;España;568;1883;148;5
2020-03-05;Andalucía;18;127;12;0
2020-03-05;Aragón;7;21;7;0
2020-03-05;Asturias;5;14;2;0
2020-03-05;Canarias;11;33;2;0
2020-03-05;Cantabria;10;0;0;0
2020-03-05;Castilla y León;19;48;5;0
2020-03-05;Castilla-La Mancha;13;38;5;1
2020-03-05;Cataluña;43;464;13;0
2020-03-05;Ceuta y Melilla;1;0;0;0
2020-03-05;Comunidad Valenciana;39;91;7;1
2020-03-05;Extremadura;8;10;1;0
2020-03-05;Galicia;4;31;4;0
2020-03-05;Islas Baleares;17;9;3;0
2020-03-05;La Rioja;34;10;0;0
2020-03-05;Madrid;296;811;71;2
2020-03-05;Murcia;0;14;1;0
2020-03-05;Navarra;5;28;3;0
2020-03-05;País Vasco;35;85;7;1
2020-03-05;No Consta;3;49;5;0
2020-03-06;España;842;2144;176;8
2020-03-06;Andalucía;31;134;14;0
2020-03-06;Aragón;10;25;7;0
2020-03-06;Asturias;8;19;2;0
2020-03-06;Canarias;17;37;3;0
2020-03-06;Cantabria;11;0;0;0
2020-03-06;Castilla y León;24;52;6;0
2020-03-06;Castilla-La Mancha;18;46;6;1
2020-03-06;Cataluña;47;500;14;1
2020-03-06;Ceuta y Melilla;1;0;0;0
